haircut_name,face_shape,gender,hair_ratio,vertical_extent,hair_width,coverage_top,texture_estimate
French Bob,R,Female,0.9675593597664583,0.425,290,2.546875,16.079884353918683
French Bob,R,Female,0.9733942334700926,0.425,295,1.9635416666666663,15.172632809125783
French Bob,R,Female,0.9773241755780272,0.4270833333333333,294,2.1861979166666665,14.907889769724424
French Bob,R,Female,0.9704389333179452,0.4229166666666666,290,2.5338541666666665,15.606393580865255
French Bob,R,Female,0.8654323721736388,0.4791666666666667,350,10.408854166666668,17.64744087030255
French Bob,R,Female,0.8869999069224324,0.5125,350,10.592447916666666,21.63780232905345
French Bob,R,Female,0.8583826173389738,0.50625,345,10.19140625,22.029332428232017
French Bob,R,Female,0.867715865154053,0.4895833333333333,341,10.40625,20.52928927116342
French Bob,R,Female,0.8850485719582485,0.5,341,10.428385416666666,22.3286277616724
French Bob,R,Female,0.9072851849893564,0.5229166666666667,345,10.006510416666666,19.829302987197725
French Bob,R,Female,0.8336951500137403,0.4541666666666666,342,10.061197916666668,22.79739254518724
French Bob,R,Female,0.8517116293316065,0.5041666666666667,362,10.440104166666666,20.77207380784764
French Bob,R,Female,0.8809083371230781,0.5125,346,10.177083333333334,21.57942388352026
French Bob,R,Female,0.8759380509280252,0.5125,346,10.473958333333332,20.78587782098339
French Bob,R,Female,0.8706058236607853,0.5020833333333333,345,10.240885416666666,20.64173163949621
French Bob,R,Female,0.8965603498488856,0.5020833333333333,340,10.23046875,20.922503153622557
French Bob,R,Female,0.8994017932255655,0.5041666666666667,338,9.8125,21.209643219323315
French Bob,R,Female,0.8701159568774414,0.50625,344,10.205729166666666,19.92514070269384
French Bob,R,Female,0.8762430942364572,0.5104166666666666,343,10.09375,20.567058096415327
French Bob,R,Female,0.8742894638909193,0.5229166666666667,344,10.403645833333334,20.996431185944363
French Bob,R,Female,0.8836990053275692,0.5083333333333333,339,10.477864583333334,19.101770640689946
French Bob,R,Female,0.8922335592829882,0.5083333333333333,343,10.403645833333334,21.57731361653605
French Bob,R,Female,0.904205179558874,0.5020833333333333,343,10.403645833333334,21.415111466124465
French Bob,R,Female,0.8987895656216454,0.5020833333333333,339,10.421875,21.724271059308013
French Bob,R,Female,0.7382393339508048,0.35625,285,6.154947916666666,16.979434447300772
French Bob,R,Female,0.8624540955446569,0.3895833333333333,289,6.380208333333333,16.55964750436978
French Bob,R,Female,1.0573052323941283,0.3729166666666667,286,6.108072916666667,15.682251122974533
French Bob,R,Female,1.103513693931017,0.36875,304,5.192708333333333,15.214639321074964
French Bob,R,Female,1.094608557273891,0.36875,302,5.1171875,14.660714285714286
French Bob,R,Female,1.1102901237599752,0.3666666666666666,306,5.16796875,14.29651514446564
French Bob,R,Female,1.110919252424277,0.36875,301,5.8125,15.08886173989212
French Bob,R,Female,1.1065119393759109,0.3645833333333333,300,4.877604166666667,14.307436335906086
French Bob,R,Female,1.1211032743296845,0.3604166666666666,288,5.1484375,14.603287812178468
French Bob,R,Female,1.1071540616740485,0.3645833333333333,301,4.743489583333333,16.132580675074184
French Bob,R,Female,1.1318787115396347,0.3645833333333333,305,5.64453125,15.672667873175548
French Bob,R,Female,1.1181393651175533,0.3645833333333333,300,5.04296875,15.127566894835097
French Bob,R,Female,1.1008272249135542,0.36875,309,4.802083333333333,15.235410687440208
French Bob,R,Female,1.1226802647103484,0.3666666666666666,310,5.147135416666666,15.58990514436059
French Bob,R,Female,1.0990798598313647,0.36875,298,4.884114583333334,15.227662842171831
French Bob,R,Female,1.1113053345408728,0.3708333333333333,300,4.5546875,15.146112722000725
French Bob,R,Female,1.1013545304104664,0.36875,308,4.790364583333333,14.688221709006928
French Bob,R,Female,1.1236574191181663,0.3666666666666666,299,5.209635416666666,15.53386472646384
French Bob,R,Female,1.1061002268583762,0.36875,310,4.822916666666666,13.705374656728129
French Bob,R,Female,1.1128625134490857,0.3666666666666666,299,4.690104166666666,14.449163213443532
French Bob,S,Female,1.1848733854802285,0.2708333333333333,287,13.712239583333332,15.42325939541469
French Bob,S,Female,1.157763589792705,0.3229166666666667,297,13.765625,14.758782600233554
French Bob,S,Female,1.1318028802154272,0.34375,293,13.576822916666668,15.316446348127908
French Bob,S,Female,1.1195089863846526,0.3479166666666666,298,13.278645833333332,15.145983616579043
French Bob,S,Female,1.118721682410225,0.3479166666666666,286,13.261718750000002,15.894054372651588
French Bob,S,Female,1.134921190007418,0.3458333333333333,293,13.59765625,15.267275419545904
French Bob,S,Female,1.114512884121949,0.3479166666666666,284,13.907552083333332,15.219722925666616
French Bob,S,Female,1.119792079410738,0.3458333333333333,295,13.489583333333332,15.254336529312743
French Bob,S,Female,1.102680488980443,0.3520833333333333,298,13.022135416666666,14.913144180660105
French Bob,S,Female,1.0738990073897152,0.3541666666666667,301,13.39453125,13.947761733722247
French Bob,S,Female,1.1199873171333392,0.3458333333333333,281,13.71484375,16.096387956515205
French Bob,S,Female,1.11381339864681,0.35,282,13.25,15.47380499962984
French Bob,S,Female,1.0929708415636068,0.3479166666666666,284,12.115885416666666,15.545698469868745
French Bob,S,Female,1.124807186361611,0.35,285,12.528645833333332,15.366716705983272
French Bob,S,Female,1.0967707971212668,0.3541666666666667,294,11.731770833333334,14.81262091862326
French Bob,S,Female,1.1003291135564202,0.35625,289,11.553385416666668,14.981596796222137
French Bob,S,Female,1.1069071158749415,0.3541666666666667,289,11.287760416666668,15.693960171296188
French Bob,S,Female,1.1077713264953453,0.35,284,10.522135416666668,14.6837081186332
French Bob,S,Female,1.102273257961923,0.3541666666666667,286,10.653645833333334,15.693048279767805
French Bob,S,Female,1.1072043422772473,0.35625,299,10.602864583333334,15.174026946107784
French Bob,S,Female,1.1370535524945262,0.3166666666666666,305,0.0,15.642271484968116
French Bob,S,Female,1.1139741199054198,0.325,313,0.0,16.489270386266096
French Bob,S,Female,1.106211516853819,0.3291666666666666,313,0.0,15.736054528361016
French Bob,S,Female,1.0923848166877077,0.33125,313,0.0,16.489700349898712
French Bob,S,Female,1.1170003937225643,0.3291666666666666,316,0.0,16.193897940362742
French Bob,S,Female,1.1048266323205806,0.3270833333333333,314,0.0,15.62947562947563
French Bob,S,Female,1.1081507412985072,0.325,313,0.0,16.168826110663932
French Bob,S,Female,1.1132516735775937,0.325,311,0.0,15.27674547323476
French Bob,S,Female,1.1501077788089669,0.3270833333333333,315,0.0,15.307125619204877
French Bob,S,Female,1.1165726453032572,0.3229166666666667,315,0.0,16.39927947263529
French Bob,H,Female,1.3444197691169584,0.1916666666666666,297,1.1536458333333333,15.183565676681964
French Bob,H,Female,1.4323049867805098,0.1979166666666666,299,1.2994791666666667,13.82012274181001
French Bob,H,Female,1.4690767333077286,0.2270833333333333,299,0.9270833333333334,14.105276574050473
French Bob,H,Female,1.2564488930146556,0.28125,299,0.47265625,13.564845482560989
French Bob,H,Female,1.1803842786779737,0.3145833333333333,300,0.4869791666666666,14.515219525880209
French Bob,H,Female,1.2290720005018254,0.3104166666666667,294,0.8203125,12.369605547276542
French Bob,H,Female,1.226980360808387,0.3104166666666667,291,0.671875,13.88936170212766
French Bob,H,Female,1.1991486589578475,0.3104166666666667,293,0.3971354166666666,14.044605995332974
French Bob,H,Female,1.1927004732820212,0.3104166666666667,292,0.3854166666666667,14.19572001783326
French Bob,H,Female,1.1928481751806788,0.3083333333333333,292,0.3567708333333333,14.931190650109569
French Bob,H,Female,1.1844653063753483,0.3125,299,0.0,14.458654084926744
French Bob,H,Female,1.214068696347799,0.3145833333333333,297,0.0,14.281429572529785
French Bob,H,Female,1.186909610819564,0.3125,299,0.0,12.18814551296764
French Bob,H,Female,1.1827169021109432,0.3145833333333333,300,0.0,13.795152091254751
French Bob,H,Female,1.1766618425855104,0.3125,297,0.0,14.668366620131629
French Bob,H,Female,1.1761645342418212,0.3125,299,0.0,12.967087813364516
French Bob,H,Female,1.177136522504149,0.3125,298,0.0,13.742820402914704
French Bob,H,Female,1.2391612716612008,0.3291666666666666,296,0.0,14.685709324535509
French Bob,H,Female,1.1619186163629451,0.3145833333333333,297,0.0,13.970810410193552
French Bob,H,Female,1.1944423796799082,0.3125,297,0.0,14.043583881108887
French Bob,R,Female,1.1166755959087655,0.3270833333333333,311,0.375,13.832820649993312
French Bob,R,Female,1.1097661596709256,0.33125,309,0.4375,12.93082124010554
French Bob,R,Female,1.1049135571726596,0.3354166666666666,311,0.36328125,12.996038163001293
French Bob,R,Female,1.1047201893981584,0.33125,309,0.3541666666666666,13.21618988335273
French Bob,R,Female,1.124427548344766,0.3333333333333333,309,0.33203125,12.755118426334803
French Bob,R,Female,1.1135642300517496,0.33125,309,0.2942708333333333,12.853322528363046
French Bob,R,Female,1.116208834522208,0.33125,309,0.078125,12.55825483391175
French Bob,R,Female,1.1265947166106889,0.33125,308,0.4361979166666667,13.07373046875
French Bob,R,Female,1.0867607867542726,0.33125,309,0.0,12.21923604757548
French Bob,R,Female,1.1106254674283844,0.3333333333333333,312,0.0,12.469951603467532
French Bob,R,Female,0.8726850291015988,0.36875,364,15.35546875,5.810927687737374
French Bob,R,Female,0.8257677632395942,0.3979166666666666,359,14.906249999999998,5.602051393965846
French Bob,R,Female,0.8399869845410698,0.4,372,14.180989583333334,5.688537941291031
French Bob,R,Female,0.8193102882814043,0.3979166666666666,364,14.389322916666666,5.9027555421618665
French Bob,R,Female,0.8177452294021478,0.3916666666666666,367,12.252604166666666,5.959681736786723
French Bob,R,Female,0.8239667985751883,0.4,369,11.930989583333334,5.909049699914779
French Bob,R,Female,0.8184771264042728,0.3958333333333333,366,12.507812500000002,5.666770482192584
French Bob,R,Female,0.8280109236670106,0.3979166666666666,368,11.869791666666666,5.501204557393084
French Bob,R,Female,0.8204588969210985,0.3958333333333333,365,11.087239583333334,5.660267328199052
French Bob,R,Female,0.8215659016361735,0.39375,367,10.091145833333332,5.6724622858603935
French Bob,R,Female,1.0626107319991842,0.4625,332,16.087239583333332,4.633370985960949
French Bob,R,Female,1.0942001714127405,0.4625,333,15.4296875,4.552334223017788
French Bob,R,Female,1.1082131461021782,0.4583333333333333,331,14.970052083333332,4.922651933701657
French Bob,R,Female,1.1090862330252766,0.4604166666666666,330,14.783854166666666,5.015831091278955
French Bob,R,Female,1.103723205441239,0.4604166666666666,322,13.895833333333332,4.8009999504975
French Bob,R,Female,1.0767474828459742,0.4645833333333333,324,12.907552083333334,4.732496590244853
French Bob,R,Female,1.11411916922155,0.4604166666666666,320,13.080729166666666,4.701358668571239
French Bob,R,Female,1.1105746628418476,0.45625,320,13.264322916666666,4.84863968370971
French Bob,R,Female,1.1210208383743028,0.4541666666666666,316,12.9140625,4.68809267517556
French Bob,R,Female,1.1193246607013214,0.4520833333333333,320,13.12890625,5.211804384485666
French Bob,D,Female,1.108475260334301,0.3291666666666666,319,28.947916666666668,4.817627320074102
French Bob,D,Female,1.222655357875517,0.3625,315,28.12630208333333,4.558301988178399
French Bob,D,Female,1.1145048800195467,0.425,315,27.736979166666664,4.931808025739565
French Bob,D,Female,1.1198938272772307,0.4229166666666666,309,25.809895833333336,4.929357647445375
French Bob,D,Female,1.1234577055816326,0.4145833333333333,309,26.12109375,4.693860527193861
French Bob,D,Female,1.1512818875752606,0.425,302,25.51171875,4.503300487898211
French Bob,D,Female,1.1427948257759826,0.4166666666666667,307,24.86067708333333,4.679250958862902
French Bob,D,Female,1.1519974796700962,0.41875,308,24.71875,4.916312556827671
French Bob,D,Female,1.132140224711978,0.41875,308,24.22005208333333,4.8575490633363065
French Bob,D,Female,1.1415140269825936,0.425,309,23.463541666666668,4.966613643089672
French Bob,D,Female,0.7830190654861936,0.51875,279,0.0,28.064810089669752
French Bob,D,Female,0.7583788948515473,0.5583333333333333,289,0.0,27.602242507007837
French Bob,D,Female,0.7814022944672835,0.58125,282,0.0,26.091370558375637
French Bob,D,Female,0.7688863397990796,0.5895833333333333,279,0.0,27.55242016976556
French Bob,D,Female,0.8061014290818292,0.5958333333333333,279,0.0,23.063702341303376
French Bob,D,Female,0.756990456205196,0.6,277,0.0,27.53584705257568
French Bob,D,Female,0.7233037855807574,0.6,274,0.0,29.81776765375854
French Bob,D,Female,1.0958333333333334,0.56875,279,0.0,29.813384321223708
French Bob,D,Female,1.128678763459842,0.3645833333333333,275,0.0,28.98748445273632
French Bob,D,Female,1.1358114517421285,0.36875,273,0.0,28.871410090556274
Classic Bob,R,Female,1.2787652975036763,0.4625,273,1.8802083333333333,5.957212236239813
Classic Bob,R,Female,1.221191089700445,0.4645833333333333,275,1.4049479166666667,5.817677729040801
Classic Bob,R,Female,1.1916200074744028,0.4708333333333333,274,1.0546875,5.883176173265578
Classic Bob,R,Female,1.250215234438036,0.4708333333333333,272,1.7825520833333337,5.819306860435412
Classic Bob,R,Female,1.2298660762039475,0.46875,274,1.484375,5.641686767029859
Classic Bob,R,Female,1.2408741150214575,0.4625,272,2.0729166666666665,5.914178063075635
Classic Bob,R,Female,1.21796113709583,0.4729166666666666,273,1.6536458333333333,6.042752442996743
Classic Bob,R,Female,1.2624633065351774,0.4895833333333333,273,2.0390625,5.76111914278425
Classic Bob,R,Female,1.2398548409858368,0.4604166666666666,271,2.796875,5.640287977794483
Classic Bob,R,Female,1.2207324150216443,0.4625,272,3.1119791666666665,6.29239910869027
Classic Bob,R,Female,1.3244364680765035,0.6083333333333333,354,18.712239583333336,8.512664121426576
Classic Bob,R,Female,1.10687645953151,0.6291666666666667,355,19.59375,9.233486063382973
Classic Bob,R,Female,1.0854234342344409,0.63125,351,17.7890625,8.942114791799188
Classic Bob,R,Female,1.076333093484251,0.63125,348,18.18359375,9.004937304075234
Classic Bob,R,Female,1.0812513970791242,0.6375,358,17.708333333333336,8.30361358557084
Classic Bob,R,Female,1.0827461877938842,0.6354166666666666,355,17.14453125,8.998656881086008
Classic Bob,R,Female,1.077735113063404,0.6333333333333333,355,18.940104166666664,9.567396778638283
Classic Bob,R,Female,1.0752839453278715,0.6354166666666666,351,18.83984375,9.231988768121658
Classic Bob,R,Female,1.0579097540236035,0.6395833333333333,391,18.18489583333333,8.63100869830612
Classic Bob,R,Female,1.0750757102245658,0.6333333333333333,351,17.86328125,9.547754433307633
Classic Bob,R,Female,1.2372664467158914,0.6625,354,14.903645833333334,2.7371987320329403
Classic Bob,R,Female,1.299368746461212,0.675,352,14.536458333333332,2.3265160765160764
Classic Bob,R,Female,1.315782039915232,0.6708333333333333,353,14.850260416666666,2.291499701594339
Classic Bob,R,Female,1.3233961929303428,0.66875,356,14.58203125,2.061808586217396
Classic Bob,R,Female,1.294051176346114,0.66875,355,14.986979166666666,2.4014483145494414
Classic Bob,R,Female,1.3217091464078328,0.675,352,14.143229166666666,2.293483968224394
Classic Bob,R,Female,1.3040337000015452,0.6895833333333333,353,13.141927083333332,2.0771156735102654
Classic Bob,R,Female,1.3092937215452456,0.6854166666666667,365,12.037760416666666,1.904949132550253
Classic Bob,R,Female,1.2867033487688768,0.6770833333333334,371,11.811197916666668,2.2782732261858096
Classic Bob,R,Female,1.293584966337266,0.6875,364,11.092447916666668,2.174566304983432
Classic Bob,R,Female,1.475776800396504,0.70625,317,20.70442708333333,4.605293048614266
Classic Bob,R,Female,1.479612554685266,0.7229166666666667,315,22.1875,5.19559902200489
Classic Bob,R,Female,1.425954836958716,0.70625,317,19.975260416666664,5.1243488166702935
Classic Bob,R,Female,1.4767959738856686,0.7125,315,20.90625,5.183747478100978
Classic Bob,R,Female,1.4511456503613207,0.71875,316,21.240885416666664,5.390618943015894
Classic Bob,R,Female,1.5006579476561173,0.7270833333333333,314,21.93880208333333,5.791475027531256
Classic Bob,R,Female,1.5097960181225512,0.7354166666666667,311,22.424479166666668,4.920027033115566
Classic Bob,R,Female,1.5060361541135958,0.7416666666666667,313,23.631510416666668,5.114566179497736
Classic Bob,R,Female,1.487816412709072,0.7270833333333333,315,22.678385416666664,5.203677839851024
Classic Bob,R,Female,1.437267374996126,0.7291666666666666,315,22.44140625,5.516866368936538
Classic Bob,S,Female,1.2721851166775122,0.4583333333333333,272,4.822916666666666,6.065482020428152
Classic Bob,S,Female,1.2401757332611694,0.4625,270,5.23828125,6.43895595987077
Classic Bob,S,Female,1.2938484200395592,0.53125,273,3.654947916666667,5.962560185953843
Classic Bob,S,Female,1.205251724562854,0.475,275,3.5000000000000004,6.064781870928896
Classic Bob,S,Female,1.1717134011220736,0.4791666666666667,276,2.6875,6.210671623431648
Classic Bob,S,Female,1.1902040254095925,0.4833333333333333,276,2.61328125,5.775055253895059
Classic Bob,S,Female,1.1905042022912904,0.48125,275,2.3046875,5.969596809440559
Classic Bob,S,Female,1.1786935652066546,0.475,274,2.450520833333333,6.186834649134872
Classic Bob,S,Female,1.2215773437774142,0.4854166666666666,274,1.8346354166666663,6.227913002729002
Classic Bob,S,Female,1.1876726460157552,0.4729166666666666,274,1.2825520833333333,6.327178303519908
Classic Bob,S,Female,1.1883972620907215,0.4729166666666666,274,0.9739583333333331,6.090742061098009
Classic Bob,S,Female,1.2010644143085645,0.4729166666666666,275,0.2434895833333333,6.201686865378316
Classic Bob,S,Female,1.1914429483540812,0.4708333333333333,273,0.0,6.271125692702158
Classic Bob,S,Female,1.2190294806663204,0.4729166666666666,274,0.0,6.039970392301998
Classic Bob,S,Female,1.2069299647640168,0.46875,274,0.0,5.813286713286713
Classic Bob,S,Female,1.2256920320038889,0.46875,273,0.0,5.86958339138916
Classic Bob,S,Female,1.2104832062021522,0.475,275,0.0,5.92145305003427
Classic Bob,S,Female,1.2063246739500264,0.4708333333333333,275,0.0,5.987684729064039
Classic Bob,S,Female,1.177375929264292,0.4729166666666666,277,0.0,6.050940798531436
Classic Bob,S,Female,1.193195028012385,0.4770833333333333,277,0.0,5.9391744527316295
Classic Bob,O,Female,1.427659323429939,0.4354166666666667,292,10.263020833333334,5.490751362202467
Classic Bob,O,Female,1.2048047762564105,0.4854166666666666,291,10.673177083333334,5.570669729380518
Classic Bob,O,Female,1.1563232497625775,0.5020833333333333,291,10.606770833333332,5.696548418024928
Classic Bob,O,Female,1.0963967382723852,0.50625,295,9.739583333333334,5.6126845856430805
Classic Bob,O,Female,1.2340992418944867,0.5833333333333334,295,9.717447916666666,5.921865241829158
Classic Bob,O,Female,1.1182838346585258,0.50625,297,9.307291666666668,5.72655997039641
Classic Bob,O,Female,1.288663909550546,0.6375,299,8.631510416666668,5.636283426089317
Classic Bob,O,Female,1.1355706527369334,0.5104166666666666,298,9.305989583333334,5.68974986841202
Classic Bob,O,Female,1.1056402977550197,0.5104166666666666,297,9.178385416666666,5.716152100666988
Classic Bob,O,Female,1.2072678595669897,0.5708333333333333,296,8.770833333333334,5.755522490557399
Classic Bob,O,Female,1.3210523091912765,0.64375,298,9.092447916666666,5.721487941136394
Classic Bob,O,Female,1.2617604021320818,0.6416666666666667,299,8.62109375,5.462010221465077
Classic Bob,O,Female,1.127226240517798,0.5125,296,8.822916666666666,5.410017526058482
Classic Bob,O,Female,1.1261849493244582,0.51875,297,8.865885416666666,5.659368459787033
Classic Bob,O,Female,1.1385039201935592,0.5166666666666667,297,8.684895833333334,5.588911332451069
Classic Bob,O,Female,1.1313633475042708,0.5166666666666667,296,8.544270833333334,5.660357664741493
Classic Bob,O,Female,1.2882287220803694,0.61875,297,8.14453125,5.485616827743036
Classic Bob,O,Female,1.1584412874999903,0.5541666666666667,296,8.013020833333332,5.648475120385233
Classic Bob,O,Female,1.11566677931293,0.5166666666666667,297,7.930989583333334,5.567074007963751
Classic Bob,O,Female,1.11449392262575,0.51875,297,7.825520833333334,5.511978361669243
Classic Bob,S,Male,1.3458782867064722,0.4104166666666666,252,0.0,7.645259422004394
Classic Bob,S,Male,1.457787309197946,0.4916666666666666,249,0.0,8.692307692307692
Classic Bob,S,Male,1.2506863087237157,0.425,253,0.0,7.081713333551148
Classic Bob,S,Male,1.2622139999347466,0.425,251,0.0,8.213229183978727
Classic Bob,S,Male,1.3863656031205014,0.48125,253,0.0,9.526806064810229
Classic Bob,S,Male,1.4400090820597655,0.48125,251,0.0,7.752054519943877
Classic Bob,S,Male,1.2808331249488836,0.4333333333333333,249,0.0,6.365336028297119
Classic Bob,S,Male,1.2858203674950048,0.4291666666666666,250,0.0,8.880213580495669
Classic Bob,S,Male,1.3004264008141446,0.41875,247,0.0,8.605855235998348
Classic Bob,S,Male,1.2747466195413948,0.425,248,0.0,9.54051724137931
Classic Bob,S,Male,1.300689939888325,0.375,241,0.0,9.75536278175021
Classic Bob,S,Male,1.2855456782337311,0.4083333333333333,244,0.0,8.982159194876488
Classic Bob,S,Male,1.3273900687963935,0.4291666666666666,245,0.0,8.804187968345122
Classic Bob,S,Male,1.3174976511248369,0.4125,244,0.0,8.92263518333571
Classic Bob,S,Male,1.3079653917102143,0.4104166666666666,244,0.0,9.442424890409496
Classic Bob,S,Male,1.3245536925539834,0.4083333333333333,241,0.0,9.218096519620325
Classic Bob,S,Male,1.3053152746535683,0.4083333333333333,243,0.0,9.849471988544837
Classic Bob,S,Male,1.3092622178324906,0.4125,244,0.0,10.199634093844168
Classic Bob,S,Male,1.3289112306667132,0.4041666666666667,241,0.0,10.435778149305808
Classic Bob,S,Male,1.3381144281725952,0.4208333333333333,242,0.0,10.295947901591896
Classic Bob,S,Female,1.450167336362389,0.4625,250,8.184895833333334,5.831745167438061
Classic Bob,S,Female,1.2896834823414132,0.4375,253,7.751302083333334,5.320972886762361
Classic Bob,S,Female,1.3013530237134352,0.4375,253,7.798177083333334,5.6517464338088255
Classic Bob,S,Female,1.2927166566196795,0.44375,256,6.376302083333334,6.103327495621716
Classic Bob,S,Female,1.2853843988137164,0.4416666666666666,256,6.0546875,6.156151729559748
Classic Bob,S,Female,1.290898110677026,0.4354166666666667,256,7.274739583333334,6.183574095114429
Classic Bob,S,Female,1.2773104801949149,0.4375,254,7.259114583333333,6.337929888685828
Classic Bob,S,Female,1.2853369628865978,0.4333333333333333,251,7.815104166666667,6.804484577922078
Classic Bob,S,Female,1.295772653415212,0.4375,252,7.606770833333333,6.471646105751454
Classic Bob,S,Female,1.3243401539476325,0.4354166666666667,250,7.734375,6.4184856753069575
Classic Bob,H,Female,1.3766330076259568,0.3708333333333333,213,4.549479166666667,12.021824365817942
Classic Bob,H,Female,1.497534338441226,0.3895833333333333,216,4.5546875,8.56303837118246
Classic Bob,H,Female,1.6908120826879225,0.4416666666666666,217,4.25,10.598993744900737
Classic Bob,H,Female,1.4979866384583471,0.3833333333333333,219,3.6796875,8.63094698685999
Classic Bob,H,Female,1.468856347795401,0.375,218,2.243489583333333,9.0937791809329
Classic Bob,H,Female,1.473714102024103,0.3770833333333333,222,1.3033854166666663,10.390053739758612
Classic Bob,H,Female,1.4549544446731026,0.3770833333333333,218,1.3971354166666667,8.32501325322495
Classic Bob,H,Female,1.458932787917388,0.3770833333333333,220,1.46484375,9.89029255319149
Classic Bob,H,Female,1.4739577120052367,0.3770833333333333,219,0.8255208333333333,9.548458149779735
Classic Bob,H,Female,1.492636984475597,0.3770833333333333,220,0.96875,9.161069376933275
Classic Bob,H,Female,1.612771319283275,0.4479166666666667,231,0.0,11.469173414575485
Classic Bob,H,Female,1.916578370927826,0.4166666666666667,232,0.0,13.735934881493897
Classic Bob,H,Female,1.6811383498335892,0.3875,229,0.0,11.776567200585411
Classic Bob,H,Female,1.7188021306653782,0.4541666666666666,226,0.0,12.452842052313883
Classic Bob,H,Female,1.394301557612773,0.39375,227,0.0,12.081290000831189
Classic Bob,H,Female,1.41025484711139,0.3916666666666666,227,0.0,11.714082503556188
Classic Bob,H,Female,1.4281011042843963,0.39375,226,0.0,10.43942233960978
Classic Bob,H,Female,1.3715969079387234,0.3854166666666667,223,0.0,11.468105684266057
Classic Bob,H,Female,1.4430571066618527,0.4,224,0.0,12.08752129471891
Classic Bob,H,Female,1.417764034006566,0.3833333333333333,221,0.0,12.779397050506809
Classic Bob,R,Female,1.3551557833754444,0.4229166666666666,254,0.0,9.36734693877551
Classic Bob,R,Female,1.2741138309137785,0.4229166666666666,251,0.0,9.108091221493284
Classic Bob,R,Female,1.3050240927359922,0.4333333333333333,254,0.0,8.665410480491213
Classic Bob,R,Female,1.2814135115686165,0.4291666666666666,253,0.0,9.431586113002044
Classic Bob,R,Female,1.2919025607431576,0.4270833333333333,252,0.0,7.985541543748177
Classic Bob,R,Female,1.3479114240927883,0.4479166666666667,254,0.0,9.442901032814747
Classic Bob,R,Female,1.3355797560934557,0.44375,252,0.0,8.253647476340694
Classic Bob,R,Female,1.3259794676989292,0.4375,251,0.0,8.57015516672169
Classic Bob,R,Female,1.300396905445496,0.4270833333333333,251,0.0,9.172847414199987
Classic Bob,R,Female,1.2967695342104877,0.4270833333333333,252,0.0,9.43318430203676
Classic Bob,O,Female,0.9303876875623718,0.28125,220,0.1653645833333333,11.281680746998664
Classic Bob,O,Female,1.060489257266515,0.3166666666666666,222,0.0,11.489696122947956
Classic Bob,O,Female,1.3199420279292582,0.3708333333333333,223,0.0,8.347648889083658
Classic Bob,O,Female,1.4416644691138656,0.3833333333333333,220,0.0,9.427895566847733
Classic Bob,O,Female,1.4345200777369649,0.3708333333333333,220,0.0,11.40473866359038
Classic Bob,O,Female,1.4596778651442526,0.3875,221,0.0,10.52614336259992
Classic Bob,O,Female,1.4322296981480194,0.3833333333333333,223,0.0,11.528088437715072
Classic Bob,O,Female,1.4231236404283711,0.3791666666666666,222,0.0,10.78405272116266
Classic Bob,O,Female,1.4075772010363328,0.3770833333333333,223,0.0,10.99566630552546
Classic Bob,O,Female,1.434960063707233,0.375,225,0.0,11.385244808111354
Classic Bob,O,Female,1.3673242997609665,0.375,222,0.0,9.35177374239666
Classic Bob,O,Female,1.4102111511060686,0.3833333333333333,224,0.0,9.693140794223826
Classic Bob,O,Female,1.591568775237459,0.4583333333333333,225,0.0,11.102875966045865
Classic Bob,O,Female,1.4041155824181828,0.3833333333333333,227,0.0,12.12233255863089
Classic Bob,O,Female,1.4117389086608858,0.3875,225,0.0,9.854295445944242
Classic Bob,O,Female,1.4220819569775711,0.3875,226,0.0,11.91200434546442
Classic Bob,O,Female,1.4047759248889076,0.3833333333333333,225,0.0,11.351453696301595
Classic Bob,O,Female,1.447420554665681,0.4020833333333333,226,0.0,11.412526257126936
Classic Bob,O,Female,1.3965137385953927,0.3833333333333333,227,0.0,9.34882819231432
Classic Bob,O,Female,1.4011085633513416,0.3875,227,0.0,11.034461462450594
Classic Bob,D,Female,1.1374382007717876,0.3666666666666666,215,0.0,10.15385702841525
Classic Bob,D,Female,1.4648824025068117,0.3708333333333333,211,0.0,9.04826714625966
Classic Bob,D,Female,1.4683028986746296,0.3625,209,0.0,9.997052321296978
Classic Bob,D,Female,1.499592367021069,0.3604166666666666,211,0.0,12.761713650210336
Classic Bob,D,Female,1.4902732170727162,0.3625,210,0.0,12.466389635785871
Classic Bob,D,Female,1.5412376383145518,0.3583333333333333,207,0.0,14.031678722873536
Classic Bob,D,Female,1.528023851643811,0.3604166666666666,207,0.0,13.141625434771958
Classic Bob,D,Female,1.5587417487888522,0.3625,209,0.0,13.56844355896788
Classic Bob,D,Female,1.5261069416002055,0.3625,209,0.0,14.530338389731622
Classic Bob,D,Female,1.517152909110001,0.3645833333333333,210,0.0,13.944160724609752
Classic Bob,D,Female,1.4999546441256797,0.36875,212,0.0,14.798250564334086
Classic Bob,D,Female,1.484249696270585,0.3666666666666666,211,0.0,12.91427630960218
Classic Bob,D,Female,1.5299426902296414,0.3666666666666666,212,0.0,11.924763116956584
Classic Bob,D,Female,1.692564123928542,0.4333333333333333,211,0.0,14.003692657292998
Classic Bob,D,Female,1.5112685417592866,0.3708333333333333,213,0.0,12.357673849628306
Classic Bob,D,Female,1.5216338360216368,0.36875,212,0.0,13.2441118513653
Classic Bob,D,Female,1.49708000545423,0.375,213,0.0,12.726367006487488
